"","CountryCode","Male_correct","Female_correct","Pvalue_correct","Male_score","Female_score","Pvalue_score","Male_self","Female_self","Pvalue_self"
"1",1,2.58235294117647,2.65384615384615,"0.594377485140115",-1.16470588235294,-1.24358974358974,"0.635661038608873",3.74705882352941,3.8974358974359,"0.155595108401187"
"2",2,2.83333333333333,3.26666666666667,"0.517103778590123",0.333333333333333,-0.511111111111111,"0.329846227674872",2.5,3.77777777777778,"0.0503770940403962"
"3",3,2.67901234567901,3.10365853658537,"0.000196895152504164",-0.91358024691358,-0.682926829268293,"0.0845453034387964",3.59259259259259,3.78658536585366,"0.0267007273873171"
"4",4,2.91428571428571,3.01315789473684,"0.561843229162844",-0.782857142857143,-1.02631578947368,"0.226678582561527",3.69714285714286,4.03947368421053,"0.00115160278961055"
"5",5,2.77659574468085,2.89189189189189,"0.597421641440635",-1.1063829787234,-1.02702702702703,"0.766838764160235",3.88297872340426,3.91891891891892,"0.812833374251851"
"6",6,2.88571428571429,2.975,"0.625981944826363",-1.04285714285714,-0.8625,"0.38534221901875",3.92857142857143,3.8375,"0.516551275192703"
"7",7,3.04838709677419,3.4,"0.238681823384281",-0.661290322580645,-0.6,"0.8476924660402",3.70967741935484,4,"0.220846574650769"
"8",8,3.075,3.33333333333333,"0.355382681536489",-0.425,-0.518518518518518,"0.758562945440061",3.5,3.85185185185185,"0.0942129350527033"
"9",9,2.5,3.75,"0.0152726660560977",-1.25,0,"0.01809049452525",3.75,3.75,"1"
"10",10,2.87314285714286,2.94186046511628,"0.282640940746066",-0.740571428571429,-0.918604651162791,"0.0225294982479286",3.61371428571429,3.86046511627907,"8.79460734759318e-07"
"11",11,2.76086956521739,2.95238095238095,"0.653107919299875",-1.21739130434783,-0.952380952380952,"0.581323989135456",3.97826086956522,3.9047619047619,"0.790741970297026"
"12",12,2.77027027027027,3.26315789473684,"0.0645852374355482",-0.824324324324324,-0.605263157894737,"0.450736939425719",3.59459459459459,3.86842105263158,"0.12969546374358"
"13",13,2.875,2.57142857142857,"0.498907179772495",-0.625,-0.571428571428571,"0.952477672010535",3.5,3.14285714285714,"0.650250036082021"
"14",14,2.91145833333333,3.35802469135802,"0.00688578512151285",-0.802083333333333,-0.358024691358025,"0.0377340275473443",3.71354166666667,3.71604938271605,"0.985620098342235"
"15",15,3.125,3.6,"0.537977691460042",-0.75,-0.4,"0.736032953814318",3.875,4,"0.741457439256235"
"16",16,3.16666666666667,3.44444444444444,"0.462972163213724",-0.25,-0.185185185185185,"0.885115415340064",3.41666666666667,3.62962962962963,"0.501288121795418"
"17",17,2.85714285714286,3.83333333333333,"0.160536724894905",-0.428571428571429,0.166666666666667,"0.536783898621296",3.28571428571429,3.66666666666667,"0.346908486493838"
"18",18,2.72222222222222,2.9,"0.698491656396223",-0.666666666666667,-1.1,"0.484471017210468",3.38888888888889,4,"0.212871157258065"
"19",19,2.98040693293142,3.2940108892922,"2.90930960122105e-11",-0.678975131876413,-0.557168784029038,"0.0376619055993397",3.65938206480784,3.85117967332123,"3.7317930253921e-07"
"20",20,2.85714285714286,3.66666666666667,"0.107215866587526",-0.857142857142857,-0.333333333333333,"0.327874641937196",3.71428571428571,4,"0.227250361771601"
"21",21,3.05670103092783,3.41106719367589,"0.00373260090215297",-0.639175257731959,-0.308300395256917,"0.018116254661234",3.69587628865979,3.71936758893281,"0.796623387192042"
"22",22,2.64285714285714,4,"0.00282589881910794",-0.75,-0.0769230769230769,"0.164432930096764",3.39285714285714,4.07692307692308,"0.0228561021430196"
"23",23,1.83333333333333,2.28571428571429,"0.5254759835216",-1.91666666666667,-1,"0.257911144996512",3.75,3.28571428571429,"0.338813734127202"
"24",24,2.72727272727273,2.88235294117647,"0.675945941262303",-1.21212121212121,-0.882352941176471,"0.39001220647989",3.93939393939394,3.76470588235294,"0.485793165850744"
"25",25,2.65714285714286,3,"0.184071238528579",-1.18571428571429,-0.714285714285714,"0.0762277157193042",3.84285714285714,3.71428571428571,"0.419582837871878"
"26",26,2.95588235294118,3.20833333333333,"0.279170868145608",-0.860294117647059,-0.666666666666667,"0.487529543351376",3.81617647058824,3.875,"0.746646287571933"
"27",27,2.39252336448598,2.66,"0.182893212779332",-1.29906542056075,-1,"0.174202382249714",3.69158878504673,3.66,"0.808759381223203"
"28",28,2.45283018867925,2.8936170212766,"2.52349681853027e-09",-1.32641509433962,-1.16666666666667,"0.0658052455613836",3.77924528301887,4.06028368794326,"1.24870226400983e-07"
"29",29,2.72108843537415,2.92783505154639,"0.198820190117019",-0.979591836734694,-0.77319587628866,"0.304750288202274",3.70068027210884,3.70103092783505,"0.997886929300688"
"30",30,3.22222222222222,3.75,"0.552110451354601",-0.333333333333333,-0.25,"0.924962460167737",3.55555555555556,4,"0.39022521564778"
"31",31,2.39655172413793,2.77235772357724,"0.0100602307840336",-1.31609195402299,-0.861788617886179,"0.00935596437727968",3.71264367816092,3.63414634146341,"0.464360807232823"
"32",32,2.93548387096774,3.38461538461538,"0.342069309753325",-0.935483870967742,-0.615384615384615,"0.548976281330969",3.87096774193548,4,"0.662858733492283"
"33",33,2.7027027027027,2.53846153846154,"0.66116137018496",-1.21621621621622,-1.07692307692308,"0.701884536982998",3.91891891891892,3.61538461538462,"0.339816055746414"
"34",34,3.15254237288136,3.21739130434783,"0.83676780599547",-0.694915254237288,-0.478260869565217,"0.612154655768635",3.84745762711864,3.69565217391304,"0.617858048911827"
"35",35,2.55445544554455,2.66666666666667,"0.394041362711257",-1.18316831683168,-1.13461538461538,"0.744503828381658",3.73762376237624,3.80128205128205,"0.47917788909029"
"36",36,2.7037037037037,2.5,"0.634463132246715",-0.925925925925926,-1.16666666666667,"0.742359499978648",3.62962962962963,3.66666666666667,"0.921524577811464"
"37",37,NA,NA,"not enough 'x' observations",NA,NA,"not enough 'x' observations",NA,NA,"not enough 'x' observations"
"38",38,2.94444444444444,3,"0.825222585239912",-0.722222222222222,-0.527777777777778,"0.560858724709947",3.66666666666667,3.52777777777778,"0.573280508205166"
"39",39,NA,NA,"not enough 'x' observations",NA,NA,"not enough 'x' observations",NA,NA,"not enough 'x' observations"
"40",40,3.04081632653061,3.5,"0.122485666877496",-0.755102040816326,-0.676470588235294,"0.805143925088125",3.79591836734694,4.17647058823529,"0.0320238162486519"
"41",41,3.33333333333333,3.25,"0.899551494577028",0.166666666666667,-0.75,"0.450486572246999",3.16666666666667,4,"0.268004842790366"
"42",42,2.94111516414799,3.14604023427553,"2.97488934954507e-26",-0.810708702449192,-0.796027501909855,"0.535130973949706",3.75182386659719,3.94206773618538,"7.28517621013274e-36"
"43",43,2.95449500554939,3.16877880184332,"4.50548025640474e-08",-0.741953385127636,-0.686059907834101,"0.241036989203646",3.69644839067703,3.85483870967742,"7.26726922350953e-07"
"44",44,2.859375,3.32432432432432,"0.0347006103700461",-0.609375,-0.594594594594595,"0.953121360881664",3.46875,3.91891891891892,"0.0137302303880227"
"45",45,3.17391304347826,3.29166666666667,"0.536073945419606",-0.594202898550725,-0.638888888888889,"0.845058317913729",3.76811594202899,3.93055555555556,"0.27703918479174"
"46",46,3.16129032258065,3.29032258064516,"0.662738087992273",-0.516129032258065,-0.548387096774194,"0.92542510981205",3.67741935483871,3.83870967741935,"0.476154588075577"
"47",47,3,3.41573033707865,"0.0435408040996162",-0.78125,-0.404494382022472,"0.109390981377753",3.78125,3.82022471910112,"0.834183384199344"
"48",48,3.03846153846154,3.28260869565217,"0.291415923302188",-0.576923076923077,-0.739130434782609,"0.543430639385124",3.61538461538462,4.02173913043478,"0.0101952602815719"
"49",49,2.93939393939394,2.78787878787879,"0.619559192876858",-0.757575757575758,-1.33333333333333,"0.0838893226106856",3.6969696969697,4.12121212121212,"0.0428728010568561"
"50",50,3.2258064516129,3.13513513513514,"0.733029403249652",-0.548387096774194,-1,"0.151876536283685",3.7741935483871,4.13513513513514,"0.0777793040664024"
"51",51,2.89189189189189,3.26829268292683,"0.0464280286070576",-0.891891891891892,-0.536585365853659,"0.143741146069066",3.78378378378378,3.80487804878049,"0.897084250115796"
"52",52,3.15328467153285,3.19545454545455,"0.693421042304639",-0.346715328467153,-0.636363636363636,"0.0379655733135431",3.5,3.83181818181818,"7.92869451131419e-05"
"53",53,2.81675392670157,3.01626016260163,"0.00552070449879092",-0.727748691099476,-0.776422764227642,"0.55969913081078",3.54450261780105,3.79268292682927,"2.75418477101277e-06"
"54",54,2.83892617449664,3.15238095238095,"0.0256148634425749",-0.543624161073825,-0.361904761904762,"0.27752482020825",3.38255033557047,3.51428571428571,"0.218021432905517"
"55",55,3.1283422459893,3.40483383685801,"0.0021460166461241",-0.493761140819964,-0.549848942598187,"0.602910984912244",3.62210338680927,3.95468277945619,"4.32438885915695e-07"
"56",56,2.95021645021645,3.21428571428571,"0.00107471891901799",-0.528138528138528,-0.583333333333333,"0.54554432762231",3.47835497835498,3.79761904761905,"2.45723186629899e-08"
"57",57,2.96346555323591,3.11159737417943,"0.00710510651380566",-0.58768267223382,-0.617067833698031,"0.656244414327744",3.55114822546973,3.72866520787746,"3.42007956608184e-05"
"58",58,2.83673469387755,3.22093023255814,"1.08196355950263e-05",-0.89030612244898,-0.642441860465116,"0.0131698007948792",3.72704081632653,3.86337209302326,"0.0201963529273597"
"59",59,3.05952380952381,2.75,"0.132553492646065",-0.404761904761905,-1.125,"0.00469273435368498",3.46428571428571,3.875,"0.0127037002093559"
"60",60,2.87102177554439,3.10260223048327,"6.36331278700189e-09",-0.704075935231714,-0.620817843866171,"0.0955554174888719",3.5750977107761,3.72342007434944,"6.34553478442269e-06"
"61",61,3.2,3.16666666666667,"0.870969479460425",-0.114285714285714,-0.425925925925926,"0.264964635985534",3.31428571428571,3.59259259259259,"0.106508170669425"
"62",62,3.00923411189571,3.22369446609509,"1.21770173845111e-06",-0.555133079847909,-0.536243180046765,"0.711930182742264",3.56436719174362,3.75993764614185,"1.54500545258937e-09"
"63",63,3.02106430155211,3.25,"0.00049987113836123",-0.595343680709534,-0.616541353383459,"0.784834862105866",3.61640798226164,3.86654135338346,"4.90004409962524e-07"
"64",64,2.95238095238095,2.83606557377049,"0.623375727903623",-0.666666666666667,-0.983606557377049,"0.206804162939588",3.61904761904762,3.81967213114754,"0.172733146474106"
"65",65,2.58108108108108,2.71518987341772,"0.256672408779172",-0.956081081081081,-0.936708860759494,"0.892260991422082",3.53716216216216,3.65189873417722,"0.173075529388082"
"66",66,3.44444444444444,2.5,"0.0691602794754068",0,-1.25,"0.03026002249375",3.44444444444444,3.75,"0.440929050095716"
"67",67,2.70172084130019,2.90490797546012,"0.00923071543185217",-0.910133843212237,-0.828220858895706,"0.385939354152519",3.61185468451243,3.73312883435583,"0.0560955396459256"
"68",68,3.12593828190158,3.41772151898734,"2.18230962482529e-07",-0.498748957464554,-0.488924050632911,"0.887262797979268",3.62468723936614,3.90664556962025,"2.03125897746487e-09"
"69",69,3.21707317073171,3.41281138790036,"1.14271755212884e-05",-0.370121951219512,-0.342526690391459,"0.615536326958179",3.58719512195122,3.75533807829181,"2.88206912450713e-06"
"70",70,3.13459669582119,3.31031922791388,"1.81361261564703e-05",-0.474732750242954,-0.489235337787676,"0.768473356991102",3.60932944606414,3.79955456570156,"1.47780789449065e-09"
"71",71,2.9406779661017,3.24793388429752,"0.0797845767049185",-0.864406779661017,-0.603305785123967,"0.164193877042599",3.80508474576271,3.85123966942149,"0.649608958742166"
"72",72,3.13725490196078,3.30434782608696,"0.507081377340366",-0.725490196078431,-0.826086956521739,"0.746612948075831",3.86274509803922,4.1304347826087,"0.169401739501654"
"73",73,2.82178217821782,3.32142857142857,"0.0188626713776401",-0.792079207920792,-0.482142857142857,"0.262742865774959",3.61386138613861,3.80357142857143,"0.248267856091411"
"74",74,2.72941176470588,2.74418604651163,"0.947891242583789",-0.929411764705882,-0.976744186046512,"0.857002713318545",3.65882352941176,3.72093023255814,"0.748309813452591"
"75",75,2.84210526315789,2.88888888888889,"0.937203710498382",-0.842105263157895,-0.444444444444444,"0.445598728686236",3.68421052631579,3.33333333333333,"0.292439192528269"
"76",76,2.58415841584158,2.70652173913043,"0.513494906131863",-1.03960396039604,-1.33695652173913,"0.158377605978569",3.62376237623762,4.04347826086957,"0.000925206019665994"
"77",77,2.87037037037037,3.20512820512821,"0.20124387186361",-0.611111111111111,-0.769230769230769,"0.634680744421726",3.48148148148148,3.97435897435897,"0.0197071757439701"
"78",78,2.95508435932513,3.19575440010748,"3.45850069234269e-37",-0.674190606475148,-0.650812844283219,"0.303964730744194",3.62927496580027,3.8465672443907,"1.015155966796e-48"
"79",79,2.90655737704918,2.98520084566596,"0.277402777787933",-0.781967213114754,-0.871035940803383,"0.297704826735454",3.68852459016393,3.85623678646934,"0.00201620974731829"
"80",80,3.12179487179487,3.33333333333333,"0.116673673685269",-0.519230769230769,-0.412698412698413,"0.538214865224071",3.64102564102564,3.74603174603175,"0.368379466343647"
"81",81,3.00861008610086,3.23821339950372,"0.000149578276078609",-0.616236162361624,-0.624069478908189,"0.916188405134508",3.62484624846248,3.86228287841191,"2.2351519964186e-07"
"82",82,2.83139534883721,3.06878306878307,"0.0633568640266198",-0.843023255813954,-0.814814814814815,"0.85224187254345",3.67441860465116,3.88359788359788,"0.033116261037342"
"83",83,3.16492313290276,3.40881155315005,"1.94016874852507e-180",-0.528245246975348,-0.523154353929032,"0.624842809314446",3.6931683798781,3.93196590707909,"1.96922493881541e-263"
"84",84,3.04241294613746,3.29232031786558,"0",-0.672121571099422,-0.684260764631246,"0.000105202262851823",3.71453451723688,3.97658108249683,"0"
